Kopčić kuje na moru sahata,1. verzija:Kopčić kuje na moru sahata;Kopčić kuje; daleko se čuje;sve do Stoca i do Počitelja.To začula Fatušina majkapa govori Fatuši djevojci:Čuješ; Fato; Kopčića sahatagdje ga kuje Kopčić Alajbeže;gdje ga kuje; kako li se čuje!Nasmija se Fatuša djevojkapa besjedi svojoj staroj majci:Čuješ li me; moja mila majko!Ono Kopčić ne kuje na moru;niti kuje; nit’ kuca sahata;jer je davno sahat sakovao;već on kuca; da mene dokuca!2. verzija:Kopčić kuje na moru sahate;Kopčić kuje; daleko se čuje.Ćutila ga majka i djevojka:- Čuješ; majko; Kopčića sahata?-Projd’ se kćeri; Kopčića sahata;Kopčića je seljanka rodilaU bujadi ovce čuvajući;U svoju ga pregaču povila;Seljačkim ga mlikom zadojila;A tebe je gospoja rodilaU čardaku na mehku dušeku;U bilu te svilu povijala;Gospodskim te mlikom zadojila.
Konja kuje Dizdarević Meho,Konja kuje Dizdarević Meho;Kol’ko kuje; daleko se čuje:Stan’; dorate; stani; dobro moje;Ne kujem te da te preprodajem;Već te kujem idem po djevojku.Ako bog da te je dovedemo;Zlatno ću ti sedlo sakovati;Noge ću ti srebrom potkovati.
Konja kuje brate Sulejmane,Konja kuje brate Sulejmane;sestra Safa dodaje mu čavle.Desnom rukom čavle dodavala;a lijevom lice zaklanjala.”Sestro Safo; bratu odgovori;kakva patnja tvoju dušu mori;pa ti svoje l’jepo lice kriješ;lice kriješ suzama ga miješ?””Prođi me se; brate Sulejmane;zar ti ne znaš majka me udaje;a ja jadna imam voljenoga;pa ne mogu poći za drugoga!Dadoše me života mi moga;ja ne znadoh kome; ni za koga.””Mila sestro; ti se majke prođi;koga voliš ti za njega pođi!”
Konja kuje Soko Mustafaga,Konja kuje Soko Mustafaga;konja kuje; konj se uskakuje.Do njeg stoji jauklija Fata:Zlato moje; kuda mi se spremaš?Moja draga; u carevu vojsku!Zlato moje; ja te čekat neću!Draga moja; po volji ti bilo:Danica je čekala mjesecaza goricom devet godinica;a ti mene ni godinu nećeš!Čini; Fato; što je tebi drago!To izusti i ostavi dragu.Ona osta jade jadujući;Mujo ode konja igrajući.
Konj zelenko rosnu travu pase,Konj zelenko rosnu travu pase;za čas pase; za dva prišlukuje;gdje djevojka svoju majku moli:Ne daj mene; majko; za nedraga!Volim s dragim po gori hoditi;glog zobati; s lista vodu piti;studen kamen pod glavu metati;neg’ s nedragim po dvoru šetati;šećer jesti; u svili spavati.
Kona konu preko vode zvala,Kona konu preko vode zvala:Kono moja; da ti jade kažem!Pogibe mi jagluk iz sanduka;poznadoh ga u Ahmeta tvoga.Iskah m’u ga; da ga vidim; kono;ne da’de ga meni pogledati;već ga savi; te u njedra stavi.Dala mu ga božja otpadnica;moja ćerka; a njegova draga!
Kolo igra u Kazanferiji,Kolo igra u Kazanferiji;kolovođa Hata Maglajlića.Do podne je kolo preigrala;a od podne jade zadavala.Izgubila sitnu hamajliju;naš’o ju je Kujundžiću Smajo;pa je daje pobri Ahmed-agi;”Na; ti vidi šta u njojzi piše;čim je Hata Maglaj primamila.Oženjeno i neoženjeno:oženjeno žene ostavilo;neženjeno pamet izgubilo!”
Kolo igra na sred Sarajeva,Kolo igra na sred Sarajeva;u tom kolu dvije mile seje.Star’ja plače; a mlađa se smije.Star’ju prosi pola Sarajeva;a za mladu niko i ne znade;osim jedan Babić Ahmed-beže.Star’ja seja mlađoj govorila:”Daj ti meni Babić Ahmed-bega.na poklon ti pola Sarajeva!””Ne dam bogme; moja mila sejo;vr’jednije su oči Ahmed-beganego tvoje pola Sarajeva!”
Koliko se kle,Koliko se kle; djevojci; pa zavjetova’Da joj pred dvor doći neću dok je djevojka.Konj-alata put navede pred dvore moje;A ja mlada dvore metem stručkom nevena.Odon’d ide nevjerniče; ubio ga bog;Pa mi nazva:"Selam aleć; draga moja!-Tvoja majka ponosita; ne sevdiše me.Neka uzme ogledalo; nek se ogleda;Najpri sebe; onda tebe; pa ’nda i mene!"
Koliko je Pr’jedor polje,Koliko je Pr’jedor polje;dugo; široko;još je ljepša; Pr’jedorčanka;mlada djevojka.Otud ide mlado momce;tanko; visoko;konja jaše; sablju paše;ide po dragu.Makni mi se; mlado momče;ja sam žalosna!Široko je Pr’jedor polje;umorit ću se;duboka je Sana voda;utopit ću se.
Kolike su po Glasincu kule,Kolike su po Glasincu kule;ponajviša kula ćehajina;u vrh kule Zaima djevojka.Njoj dolazi drugarica Ajka;preko bašče; krijući od majke;pa doziva Zaimu djevojku:Drugarice; Zaima djevojko;da te majka porodila slijepu;bolje neg te porodila lijepu!S tebe su se ljudi zavadilii krvavih rana dopanuli.Ibru nose novoj berbernici;Hasan-agu ka novom mezaru!
Kolika je viš’ Travnika Bojna,1. verzija:valja Bojna Biograda stojna!Po njoj šeće Pemba Atlagica:zasukala uz ruke rukave;a uz noge džanfezli dimije;ibrik nosi; pošla do bunara.Gledalo je momče s one strane;sve gledalo; za njom uzdisalo:Srce; dušo; Pembo Atlagića;sedi sene; pogledaj na mene!2. verzija:Kolika je vrh Travnika Bojna;valja Bojna Biograda stojna.Po njoj šeće bosonoga Fata;razapela jelek na prsima.Govori joj Salko Sarajlija:”Sapni puce; puknuće mi srce!””Crkni; pukni; sapeti ga neću!”Skoči Salko na noge lagahne.
Kolika je u Pr’jedoru čaršija,Kolika je u Pr’jedoru čaršija;još je veća moje drage avlija.Po njoj šeće l’jepa Đula majčina.u ruci joj zlatna čaša šerbeta.Daj mi; Đulo; zlatnu čašu šerbeta;ja ću tebi zlatan prsten s imenom.Neka znade sva pr’jedorska čaršija;da te ljubim; l’jepa Đulo majčina!
Kolika je ta na moru galija,Kolika je ta na moru galija;još je veća u mog babe avlija.Na avliji od sedefa skemlija;na njoj sjedi moje drago ljubljeno.Ja je ljubim s desne strane obraza;ona mene ispod mrka fesića.
Kolika je šeher Banja Luka,Kolika je šeher Banja Luka;s kraja na kraj puna djevojaka.Svaka ima ašik momka svoga;sama Fata trides’ i jednoga.Al’ ne prođe ni godina danasve se cure poudaše redom;samo Fata osta neudata.
Kolika je pod Mostarom Cernica,Kolika je pod Mostarom Cernica;još je veća Efičina avlija;s kraja na kraj đul-beharom procvala;a na srijedi senabija jabuka;a pod njome od sedefa šćemlija;tude sjedi Hadži Jusuf Efica;na krilu mu Kovagina Fatica.
Kolika je duga Foča kleta,Kolika je duga Foča kleta;s kraja na kraj puna djevojaka;sve to ljubi gondže Mehmed-aga.Skupiše se po Foči djevojkepa odoše paši pod čadore:Aman; pašo; zemlji gospodare!Kolika je duga Foča kleta;s kraja na kraj puna djevojaka;sve to ljubi gondže Mehmed-aga.Od zuluma duškat ne možemo;smakni nama našeg zulumćara!
Kolika je abuhajat jalija ,1. verzija:Kolika je abuhajat jalija;Još je veća Dženetića avlija.Po njoj šeće gondže lala Mulija;Na noge joj od sedefa nanule.2. verzija:Kolika je abuhajat jalija;još je veća Džennetića avlija!Tu se šeće Džennetića Hajrija;U Hajrije vrlo tanka havlija;u ruci joj od biljura maštrafa!Iz maštrafe tri cvijeta zaljeva:bijel amber i alkatmer i ružu!
Ko ti; kćeri; potrga đerdane,”Ko ti; kćeri; otrga đerdane?Ko ti prosu biser i merdžane?””Jutros rano ja u bašču; mati;pođoh prve jorgovane brati.Za đerdan mi zape rosna grana;pa se prosu ispod jorgovana!””A što su ti mutne oči tako;k’o da nisi spavala nikako?””Negdje slavuj pjevaše sa grane;ja ga slušah sve do zore rane.Mila pjesma zanese me; opi;pa do zore ja oka ne sklopi!””Kćeri moja; tugo moja; jao;a ko ti je jelek raskopčao?””Ne karaj me; moja majko mila;pa i ti si nekad mlada bila.Mladost bujna; a i zora rujna;raskopčaše moja njedra bujna!”
Ko se ono brijegom šeće,Ko se ono brijegom šeće;ko li ono bi?Ja sam ona iz Šehera;Suljagina kći!Imala sam devet ašik';i malo mi bi!A kad dođe Smail-beže;i dosta mi bi!Na glavi mu crven fesić;od tri dukata!Na njemu je mor-dolama;duga do zemlje!Sevli stasa; tanka pasa;soja gospodskog!
Knjigu piše Hasanaginica,Knjigu piše Hasanaginica;knjigu piše iz Turske krajine;mila kćerka Hamze kapetanaiz Klijenka grada bijeloga;te je šalje svojoj miloj majci:U z’o čas me udomila majko;u Udbinu; u Tursku krajinu;za mojega Kunu Hasan-agu!Evo ima devet godin’ dana;još ja ne znam šta je muška glava;nit’ je moje lice obljubljeno.Ljeti aga ide po cestamate dovodi tanane robinje;zimi aga ide u mejhane.
Kliknu vila sa vrha Porima,Kliknu vila sa vrha Porima;pa doziva mostarskog vezira:"Čujes li me mostarski vezire?čuvaj Stoca; ne daj Počitelja;nit' Mostara; ne ostavljaj sama!Viš' Mostara ljuta guja spava;ljuta guja; Čengic Smail-aga!Ako bi se guja probudila;ni Saraj'vu ne bi lahko bilo;a kamoli sv'jetu niz Neretvu!"
Kiša bi pala; pasti ne može ,1. verzija:Kiša bi pala; pasti ne može;sunce bi sjalo; sjati ne može;sve zbog žalosti Ibrahim-bega.Ibrahim-bega svezana vode;svezana vode; da ga objese.Za njim pristaje brat mu Alija.”Brate Alija; pazi mi djecu;pazi i moju kao i svoju.Kad svojoj djeci; krojiš haljine;kroji i mojoj; kao i svojoj;nek se ne pozna da su siročad.”2. verzija:Sunce bi sjalo; sjati ne može;kiša bi pala; pasti ne može;ni jedno neće od teška jada:Ibrahim-bega svezana vode;svezana vode; da ga objese.Ibrahim-beg se natrag obzire:”Ima l’ ikoga od roda moga?”Za njim iđaše bratac Alija.”Alija brate; pazi mi djecu;pazi mi moju; baš k’o i svoju:Kad svoju djecu u mejtef dadneš;Alija brate; podaj i moju!Kad svojoj djeci srezeš haljine;Alija brate; srezi i mojoj.Svojoj crvene; a mojoj mrke;nek se poznaju da su sirote!”
Kasno pođo’ još kasnije dođo’,Kasno pođo još kasnije dođo’;sreto’ Ajku u tijesnu sokaku.Govorim joj i dva i tri puta:"Bolan Ajko; skloni mi s puta;sokak tijesan; a ja momak bijesan".Zakačiše kopče od čakšira;za Ajkine džamfezli dimije.
Karvan ide preko Romanije,Karvan ide preko Romanije;za karvanom Simo Sarajlija;a za njime Stojko kiridžija:Oj; boga ti; Simo Sarajlija;je l’ slobodno malo zapjevati?Oj; boga mi; Stojko kiridžija;jest slobodno koliko ti drago!Tad zapjeva tojko kiridžija:Romanijo; puna li si vuka;puna vuka i puna hajduka;a još više lijepih djevojaka!
Kaharli sam; večerala nisam,Kaharli sam; večerala nisam;haj zbog Alije da ga Bog ubije;haj i njegova dockan dolaženja!Klela sam ga od jutra do mraka:"Haj da Bog da ga poželjela majka!"Klela sam ga; al' od srca nisam;a što bih ga klela kad sam ga voljela;a što ću ga kleti kad će me uzeti!
Kad se ženi taze Jusuf-aga,Kad se ženi taze Jusuf-agaIz Gradiškog Morića Begzadom;U koji je danak isprosio;U taj danak carski ferman dojdeDa se kupe vojnici na vojskuI pred njima taze Jusuf-aga;Pa on moli ostarilu majku:"Oj boga ti; moja stara majko;Daj ti moli očuha MemaguNek on ide sad za me na vojsku;Nek on ide sad za me na vojsku;Ja ću za njeg’ i dva i tri puta!""Neću; bogme; sine Jusuf-aga.Volim gledat’ očuha Memagu;Volim gledat’ očuha MemaguNego tvoju Morića Begzadu."
Kad se ženi Ćurčiću Lutvaga,Kad se ženi Ćurčiću Lutvaga;on uzima Šidu Fejzaginu.Poručuje Šida Fejzagina:Čuješ mene; Ćurčiću Lutvaga!Sreži meni bejzan anterijupa mi kiti puca niz njedarca;česta puca; gđeno srce kuca;sve od srme i od suha zlata;da ja vidim; Ćurčiću Lutvaga;hoćeš li ih znati otkopčati!
Kad se jangin iz mahane pomoli,Kad se jangin iz mehane pomoliA draga mu džamli čekmu otvori."Đela; dragi; na b’jele ručice;Pa mi skini sa srdašca mučice!"
Kad sarhoši iz mejhane pojdu,Kad sarhoši iz mejhane pojdu;svaki nosi ruku na saruku;a moj dragi ruku na srdašcu.Bože mili; šta li mi ga boli;pa on nosi ruku na srdašcu?Il’ je žedan piva i rakije?Il’ je željan lica djevojačkog?Da je žedan piva i rakije;dala bih mu đerdan ispod vrata;neka arči i nek’ misli na me.Ak’ je željan lica djevojačkog;evo lica; neka lice ljubi.
Kad ja pođoh na Bembašu,1. verzija:Kad ja podjoh na Bembašu;na Bembašu; na vodu;ja povedoh b’jelo janje;b’jelo janje sa sobom.Sve djevojke Bembašankena kapiji stajahu;samo moja mila draga;na demirli pendžeru.Ja joj nazvah: ”Selam alejk;selam alejk; djevojče!”Ona meni” ”Alejk selam;dodj’ do veče; dilberče!”Ja ne odoh isto veče;već ja odoh sutradan.Drugog dana; moja dragaza drugog se udala.2. verzija:Kad ja pođoh na Bembašu;Na Bembašu; na vodu;I povedoh b’jelo janje;B’jelo janje sa sobom;Sve od jada ne bi l’ dragu;Ne bi l’ dragu vidio.Kad ja dođoh na Bembašu;Na Bembašu; na vodu;Sve djevojke na vratima;Na vratima stajaše;Moja draga na demirli- pendžeru.Iz maštrafe tri cvijeta;Tri cvijeta zal’jeva;Al-alhaber i alkatmerI alkatmer i šeboj.
Kad Vilići seku udavaše,Kad Vilići seku udavaše;devet ovnov’ u kurban zaklaše;i desetu kravu jalovicu;da im seka zdravo goru prođe.Kad su bili kroz Čemer planinu;udri kiša za njom susnježica;pokisoše u gori svatovi;smrznu im se lijepa djevojka.Smrze joj se duvak za feredžua feredža za zlatna kaftana;zlatan kaftan za tanku košuljua košulja za pleći bijele.Kad su došli Tankovića dvoru;vode svate u tople odaje;a djevojku u studenu kulu.Dohodi joj mila svekrvica;ne veli joj: ”Je l’ ti snaho zima?”već joj gleda stasa i uzrasta:”Moja snaho; lijepoga rasta!”Dok eto ti mile zaovice;ne veli joj: ”Je l’ ti snaho zima?”vec joj gleda po košulji veza!I mene ćeš ’vako naučiti.”Dok eto ti mile jetrvice;ona nosi u naramku sina:”Pitaj; sine; svoje mile strine:moja strina jesi li ozebla?”Kad to čula lijepa djevojka;ona vadi jagluk iz njedara;pa ga daje milom jetrvicu;jagluk dade; pa na jastuk pade;i umrije žalosna joj majka!
Kad Morija mimo Mostar prođe,Kad Morija mimo Mostar prođe;mimo Mostar; mimo vodu hladnu;al’ na vodi dvi lipe divojke:car Katica i vezir Marica.Car Katicu kuga prelazila;vezir Mari tiho govorila:Vezir Maro; ponosna divojko;ali voliš kugu bolovati;ali dragog drugoj pokloniti?Vezir Mara kugi odgovara:A bora ti; od Boga morijo;ja b’ volila kugu bolovati;nego dragog drugoj pokloniti.Jer u kugi samo boli glava;a za dragim i srce i glava.
Kad kauri Livno porobiše,Kad Kauri Livno porobiše;porobiše; vatrom popališe;zarobiše tristo djevojaka;zarobiše Atlagića Zlatu.Progovara kaurska vojvoda:Ču li mene; Atlagića Zlato;deder uzmi turski abdest na se;kod mene ga uzimati nećeš.Odgovara Atlagića Zlata:Stani malo; kaurski vojvoda!Ako dodje Velagiću Ahmo;zor delija; a moj ašiklija;i tebi će abdest trebovati!
Kad ja pođem; draga,Kad ja pođem; draga;iz Saraj'va grada;ti ne plači; draga;ne daj srcu jada!Ako čuješ; draga;da sam poginuo;ti čaršiju prođi;na mezar mi dođi!"Kako ću ti dragi;ja mezar poznati?""Lahko ćeš mi draga;ti mezar poznati!Na svakom mezarudva zlatna nišana;a na mome dragavezena mahrama!"
Kad ćeš Mujo u Sarajevo,Kad ćeš; Mujo; u Saraj’vo;Moj Mujo; moje ime;Moj šeker Mujaga?Što ćeš meni donijeti?Don’jeću ti mrki fesić;Don’jeću ti zlatnu lalu.
Jesam li ti dragi govorila,Jesam li ti dragi govorilada ne piješ bunar vodu hladnu;da ne ljubiš udovice mlade.Bunar voda svaka grozničava;udovica svaka svadličava.Već pij vince; a ljubi djevojke;od vinca je lice rumenije;od djevojke srce veselije.
Jaranice; Jovanova seko,Jaranice; Jovanova seko;kaž’ Jovanu; nek doveče dođe;jal’ nek dođe; jal’ nek me se prođe!Sinoć su mi bolji dolazili:dilber Jovo i karanfil Stevo;na pendžeru biljeg ostavili;žutu dunju zlatom potkićenui jabuku zubom ugrizenu.
Jadne su mi crne oči,Jadne su mi crne oči;U kog’ su se zagledale:U sarhoša Ibrahima;Jer je Ibro pijanica.Do ponoći pije; lije;A pred zoru ide dvoru;Burmom kuca na prozoru.Ja ga mlada čekat’ moram;Kapiju mu otvaratiI na njeg’ se nasmijati.
Ja zagrizoh šareniku jabuku,Ja zagrizoh šareniku jabuku;i poljubih Esmer đuzel djevojku.Ja kakva je šarenika jabuka;još slađa Esmer đuzel djevojka!”Oj; djevojko; slatka moja sladijo;ko je tebi takvo ime nadio?Il’ si melek; il’ džennetska hurija?Il’ te majka kraj džennetu rodila?””Nit’ sam melek; nit’ džennetska hurija;nit me majka kraj dženneta rodila;već me majka ispod srca nosila!”
Ja urani’ jutros rano,Ja urani’ jutros rano; prije sabaha;Kril’ma treptim da poletim; letit’ ne mogu.Uzalud mi moja krila kad su žalosna.Ja imado’ svog dragana; al’ je nevjera.U dragana tvrda vjera- grumen šećera.A u mene još je tvrđa:- rosa do sunca.Rosa će se oruniti; šećer stopiti;Sastaće se dva sevdaha; šerbet popiti.
Ja usadih višnju na jaliji,Ja usadih višnju na jaliji;a iskopah bunar na avlijii zagledah u mahali dragu;pa ja odoh ka Stamboliu gradu.Još ne prođe ni godina dana;ali meni kara-haber dođe;kara-haber; a u kara doba:Uvehla ti višnja na jaliji;usaho ti bunar na avliji;umrla ti u mahali draga!Kad ja dođoh svom bijelom dvoru;kad moj bunar pun studene vode;sazrela mi višnja za trganje;moja draga taman za ljubljenje;za ljubljenje i za milovanje.
Ja sam mlada u Boga iskala,Ja sam mlada u Boga iskala:Daj mi; Bože; đerđef od merdžana;daj mi; Bože; iglu od biljura;daj mi; Bože; svilu iz Misirada navezem jorgan od behara;da pokrijem sebe i bećara;da ja vidim kako bećar spava;kako spava; kako alčak ljubi?Bećar spava; oči ne zatvara!Bećar ljubi kad se god probudi!On s jorganom često razgovara:Moj jorgane; moj topli jarane;ko te vezo; na mom krilu ležo!Ko rubio; ja ga obljubio!Ko te paro; ja mu snagu haro;ko pirlito; sa mnom se mirito!
Ja kakve su Mostarkuše bile; rumene,Ja kakve su Mostarkuše bile; rumene!A što neće biti bile; rumene:Kad im vojno u čaršiju; one na sejran;Kad im vojno iz čaršije; one pod jorgan:- Ah; moj muže; viran druže; kamo ponude? -Moja ženo; živa željo; bi l’ šta pojela? -Ja bi’ jela bile poge tri put sijane!Ja bi’ jela šarke koke koja ne nosi!Ja bi’ jela lenger meda jako ciđena!Donese joj bilu pogu tri put sijanu;Donese joj šarku koku koja ne nosi;Donese joj lenger meda jako ciđena.Ona iz’de bilu pogu sve do korice;Ona iz’de šarku koku sve do koščice;Ona iz’de lenger meda sve do lengera.
Ja kakva je žalosti moja,Ja kakva je sjajna mjesečina;Još je ljepša Alibegovica.Ona rodi devet djevojakaI desetu pod pojasom nosi.Kad Ali-beg u džamiju pođe;On govori svojoj vjernoj ljubi:"Ako rodiš i desetu ćerku;Sveži oči pa u Drinu skoči!"Ona rodi i desetu ćerku;Sveza oči i u Drinu skoči.Kad to čuo…….(tekst nedovršen; pjevao Mujo Karabegović; B.Luka 
Ja kakva je na Bendbaši trava,Ja kakva je na Bendbaši trava;još je ljepša Dizdareva Fata!Čelo joj je turska hamajlija;dva joj oka - dva vrela studena;obrvice - s mora pijavice;trepavice - krila lastavice;dva obraza - dva đula rumena;medna usta - kutija šećera;sitni zubi - dizija bisera.Nad glavom joj dvije šeftelije;u njedrima - dva bijela goluba;dvije ruke - dva alaj bajraka;dvije noge - dva zlatna direka;među njima šadrvan vodica;naokolo trava djetelina.Da mi bogdo ljeto dočekatii mog đogu vodi dotjerati;da pomuti šadrvan vodicui pogazi travu djetelinu!
Ja kakva je Đulbegova kaduna,Ja kakva je Đul-begova kaduna;odavle je do Stambola ne ima!Na nogam' joj sedefleli nalune;po nalunam' čiftijane panule;a po njima ćerećeli košulja;sva je svilom naokolo istkana;a po sr'jedi suhim zlatom protkana!Košulju je trabolozom utegla;i biserli pjevac paftam' spasala!Ja kakva je Đulbegova kaduna;odavle je do Stambola ne ima!
Iz kamena voda tekla,Iz kamena voda teklahladna studena;iz zemljice ruža cvala;ruža rumena.Djevojka je ružu brala;s ružom zaspala.Tu se dala tanka staza;tanka tanana;po njoj šeće mlado momče;budi djevojče:"Ustaj; ustaj; djevojčice;što si zaspala;ruža ti je uvehnula;što si nabrala;dragi ti se oženio;kog si gledala! ""Neka; neka; nek se ženi;sretno mu bilo;vedro nebo zagrmjelo;grom ga ubio! "Crna zemlja raspuknula;u nju propao!Ja ću drugu ružu brati;njom se kititi;drugoga ću dragog gledat;s njim se dićiti! "
Iz Bosne se tužna pjesma čuje,Iz Bosne se tužna pjesma čuje;to djevojka u srcu tuguje;za lijepo momče Sulejmana;jer ga voli tri godine dana!Na Ilidži pokraj vrela Bosne;šaputahu riječi radosne;da će jedno drugom vjerni biti;da se neće nikad rastaviti.Al' prođoše dani te ljubavi;mlado momče riječ zaboravi;iz Bosne se tužna pjesma čuje;to djevojka dragom poručuje:"Vrati mi se momče Sulejmane;vrati mi se; da mi sunce grane;jer tako mi Sarajeva grada;bez tebe ću umrijeti mlada!"
Istom zora na iztoku rudi,Istom zora na iztoku rudi;siv se soko pod čadorom budi.Pod čadorom nikog ne bijaše;samo Mujo rane bolovaše.Sa jastuka glavu podizaše;mrkim okom sablju pogledaše:”Sabljo moja roditelja moga;roditelja bega Isajbega.Dosta si mi jada zadavala;dosta jada oko Biograda.Dosta si mi jada zadavala;dosta muke oko Banja Luke.”
Imao sam jednu ružu,Imao sam jednu ružu;jedan divni majski cvijet;nosio je na grudima;gledao je cijeli sviet.Ali jednog divnog dana;duhnu vjetar; duhnu jug;i salomi ruži grane;samo osta goli struk.Kunem otca; kunem majku;kunem žarko sunce;što mi nisu sreću dalizame ružu sačuvali.
Imala sam brata i dragoga,Imala sam brata i dragoga;Obojicu na vojsku spremila.Tko mi danas na muštuluk dođe;te mi reče: ”Evo tebi brata!”;dala bi mu devet boščaluka;tko mi reče: ”Evo tebi dragog!”;dala bi mu deset boščaluka;i po vrhu osmjeh djevojački!
Ima l’ jada k’o kad akšam pada,1. verzija:Ima l’ jada k’o kad akšam pada;kad mahale fenjere zapale;kad saz bije u pozne jacije;kad tanani dršću šadrvani?Aman; jada kad akšam ovlada;u minute kad bulbuli šute;kad bol sanja kraj đulova granja;a dert guši i suze osuši!Usne male kad šapću iz tame:”Slatko gondže; da l’ još misliš na me?”Draga dragog doziva bez daha:”Aman; luče; mrijem od sevdaha!”2. verzija:Ima l’ jada k’o kad akšam pada;kad mahale fenjere zapale;a sa đula jeca glas bulbula?Kad def bije u prve jacije;kad tanani dršću šadrvani;a iz tame šapću usne same:”Gondže moje; da l’ još misliš na me?”Aman jada kad akšam obvlada;u minute kad bulbuli šute;kad bol sanja kraj đulova granja;a dert guši i suze osuši;usne male kad šapću bez daha:”Aman; luče; umr’jeh od sevdaha!”3. verzija:Ima l’ jada k’o kad akšam pada;kad mahale fenjere zapale;i sićani dršću šadrvani;a saz bije u pozne jacije -dok iz tame šapću usne same:Milo gondže da li misliš na me?
Igrali se konji vrani,Igrali se konji vrani;Šetali se momci mladiKraj Morave na obali;Među sobom govorili:- Daj nam; bože; vojevati;A Morave ne broditi;Morava je plaha voda;Sinoć momka zanijela;A jutros ga iznijela.Dok je majka za glas čulaPo momku je trava nikla;Trava nikla tratorina;Do kolina djetelina;Po njoj pasu tri pauna.I četvoro paunčadi:Čuvala i’ lipa Fate.I na Fati tanka koša;Nepredena; nevezena.Ni na sohe navijana;Već je zlatom pretkavena.
Ićindija; ja zadrimah,Ićindija; ja zadrimah;Od večere ništa nemam.Ja zapalih lul’ duhanaPa se šećem kraj mehana.Otud ide mehandžija;Nosi sohu na ramenuDa ubije p’janog Mehu:"P’jani Meho; račun platiPa se onda kući vrati.Tvog računa tri talira;Čista srebra i papira"."Nemoj mene; mehandžija;Platiću ti tri talira;Čista srebra i papira".
Ibrahime; na gradu zeime,Ibrahime; na gradu zeime;sve ja tvoje zaboravljam ime.Tri sam puta ćitab proučila;dok sam tvoje ime naučila.Da bih tebe u knjigu pisala;žao mi je u crno metati;da bih tebe na jagluku vezla;jagluk će se brzo poderati;pa ću tvoje ime zagubiti.Da bih tebe u pjesmi pjevala;ne da mi te mati zapjevati:pjesma hoda od usta do ustapa će doći u dušmanska usta;pa će mi te druga premamiti.
Ibrahim se u mejhani hvali,Ibrahim se u mejhani fali:Kod kuće mi žena ko djevojka!A veli mu sarhoš Alijaga:Gdje bi bila žena ko djevojka;kad je žena ruža razvijena;a djevojka pupoljak od ruže?Kiša pada; a ruža opada;sunce sija; pupoljak razvija!
I sinoć sam dolazio,I sinoć sam dolazio;pod tvoj pendžer postajao;vezen jagluk izgubio.Ako si ga draga našla;operi ga; pošalji ga.Ne mogu ga oprat; poslat:džirit safun poskupio;Lašva voda zamućenažarko sunce na visoku.Draga moja; poslušaj me:"Džirit safun tvoje rukeLašva voda suze tvojeŽarko sunce lice tvoje."
Hvalio se žuti limun,Hvalio se žuti limun kraj mora:Danas nema ništa lipše od meneJer gospoda neće šerbe bez mene!Za to čula nekošena livada:Ja sam prvi cv’jetak od lita;Ne fali se; žut limune; kraj mora!
Hvala vama; naši Maoljani,Hvala vama; naši Maoljani!Uzraste vam katmer u mahali;ne biste ga kadri ustrgnuti.Dođe gondže iz trećega gradai ustrže katmer iz mahale!
Hej; Neretvo; mutna i krvava,Hej; Neretvo; mutna i krvava;ni od kiše; ni goleme suše;već od suza mostarsikijeh cura:odvedoše momke u nizame;ostadoše cure neudate.Mustaj pašo i otac i majko;povrni nam bosanske nizame;daćemo ti sa grla đerdanei sa čela žute mahmudije.Mustaj paša povrnu nizame;a cure mu sve slagaše redom.Ne dadoše sa grla đerdane;ni sa čela žute mahmudije.
Hasan-aga Rišljanine,Hasan-aga Rišljanineskroj' mi dibu; mila mi je!I dimije džamfezlije;i koporan zima mi je!I ječermu ćerka mi je;pivac - pafte pozvekuše;i halhale namiguše;i papuče poškripuše!Kad ti pojdem kolo igrat';nek' dimije pošuškuju;pivac - pafte pozvekuju;i halhale namiguju;i papuče poškripuju!
Hasan-aga na kuli sjeđaše,Hasan-aga na kuli sjeđaše;Vjernu ljubu na krilu držaše.Što te pitam; pravo da mi kažeš:Triput si se udavala mlada;Koji ti je najmiliji bio?Kad me pitaš pravo da ti kažem:"Triput sam se mlada udavala.Prvi put sam za pašićem bila.U pašića dosta pusta blaga;Al’ me junak ženski milovaše.Drugi put sam za bekriju pošlaU bekrije nigdje ništa nema;Do li jedna sedefli tambura.Al’ me junak muški milovaše.Treći put sam ja za tebe pošla;A tebi sam i sina rodila."
Hasan-aga svoju ljubu kara,Hasan-aga svoju ljubu kara:Moja ljubo; da te bog ubije;što će t’ vazda glava na pendžeru;nakićena i nabakamljena!Vidio te gondže Mehemede;vidio te i begeniso te:za te daje blago nebrojeno.Jal’ te dati; jal’ na mejdan stati!
Hasanaga i ti si mi aga,Hasanaga i ti si mi aga;jadi moji.Što ne gradiš kuli duvarove?Vidi ti se na čardaku ljubai sa njome dva mlada Morića.Oni piju vino i rakiju;al’ ne piju iz čeg’ age piju;već iz ruke tvoje vjerne ljube;i ne meze sa čim se mezeti;već sa grudi tvoje vjerne ljube.
Hasan-aga Husein-agu kara,Hasan-aga Husein-agu kara:Husein-aga; sam te bog ubio;zar ne vidiš što ti ljuba radi?Nabijeli se i nabakami se;pa joj s’ glava po kanatim’ valja.Tud prolaze do dva Fejzagića;oba ih je mlada sevdisala;obojicu iz potaje mami:mlađeg brata do ponoći ljubi;a starijeg u cik zore budi!
